,Abundance: 126,Abundance: 127N,Abundance: 127C,Abundance: 128N,Abundance: 128C,Abundance: 129N,Abundance: 129C,Abundance: 130N,Abundance: 130C,Abundance: 131N,Abundance: 131C,Abundance: 132C,p_value0Control_Mix2,fold_change0Control_Mix2,q_value0Control_Mix2,Gene_Symbol,Protein_Name,Organism,Mass
Q9UBK9,429.17689644889657,420.47636882643906,435.8670988575135,455.73576461634997,438.27275413399127,422.7219290191597,389.3170401631441,443.76470263845823,439.20000000000005,416.2903911263363,413.3808625539077,410.0226220785499,0.8850660426565726,-0.056682402846722685,0.9999874507963832,UXT,Protein UXT (Androgen receptor trapped clone 27 protein) (ART-27) (Ubiquitously expressed transcript protein),Homo sapiens (Human),"18,246"
Q9UBL3,2321.8789056767882,2395.0865648179197,2299.342449688548,2327.1514820154994,2119.1831485941548,2470.395882810008,2234.3289035818543,2525.4288653604453,2108.9,2250.2250581931658,2212.385245522361,2118.7544047798106,0.7397340567364727,-0.03598656543319182,0.9999874507963832,ASH2L,Set1/Ash2 histone methyltransferase complex subunit ASH2 (ASH2-like protein),Homo sapiens (Human),"68,723"
Q9UBL6,13.041874309925179,12.449545203454228,17.679596108180093,19.791069676299507,14.50265033412418,27.107781189459505,24.089288234211594,34.486228440128016,46.2,43.645354939695615,37.45397076830708,38.4073832177314,7.387120068574324e-05,1.2469917997252347,0.0011459738978534387,CPNE7,Copine-7 (Copine VII),Homo sapiens (Human),"70,294"
Q9UBM7,1069.2210541588117,1106.5118334588906,1092.9204866874966,1101.4194128056215,1140.653406554556,1048.6724881910613,1044.8491672295636,1108.1155771673025,1094.2,1023.3425142039277,1014.9852680198402,1100.7206872172567,0.8545618246959885,-0.026866703106252252,0.9999874507963832,DHCR7,7-dehydrocholesterol reductase (7-DHC reductase) (EC 1.3.1.21) (Delta7-sterol reductase) (Sterol Delta(7)-reductase) (Sterol reductase SR-2),Homo sapiens (Human),"54,489"
Q9UBN6,181.02688580189624,215.105675770961,190.11305944900153,184.53626295830827,215.47745152398267,196.3719560871728,182.9458149755676,204.40356811210273,177.5,225.77758705496532,173.5714108290527,204.81292579538172,0.4337523466508958,-0.05828502515685794,0.9999874507963832,TNFRSF10D,Tumor necrosis factor receptor superfamily member 10D (Decoy receptor 2) (DcR2) (TNF-related apoptosis-inducing ligand receptor 4) (TRAIL receptor 4) (TRAIL-R4) (TRAIL receptor with a truncated death domain) (CD antigen CD264),Homo sapiens (Human),"41,823"
Q9UBN7,280.1167786566539,326.4963433808146,297.87440715600394,323.4602950220201,285.13008867915704,290.7708176410553,252.27364843701906,276.51827815319047,283.6,246.60455300527636,315.9311793511829,268.0581415485468,0.2276633509521535,-0.13127552723133884,0.9999874507963832,HDAC6,Histone deacetylase 6 (HD6) (EC 3.5.1.98) (Tubulin-lysine deacetylase HDAC6) (EC 3.5.1.-),Homo sapiens (Human),"131,419"
Q9UBP0,535.5674037271449,552.9282971188279,553.9606780563097,548.1198593943886,522.2284638663982,526.8477002939659,519.8164913846998,514.2297297701093,537.5,549.3008549444581,551.4056807556319,535.7988667068645,0.05281085620616209,-0.09500847399756823,0.42996191569318365,SPAST,Spastin (EC 5.6.1.1) (Spastic paraplegia 4 protein),Homo sapiens (Human),"67,197"
Q9UBP6,940.3616655966161,892.9038473364652,1003.1448752810237,916.496605517698,921.9161850013436,894.8756943249808,1039.5381430519421,943.068729894617,925.0000000000001,983.3481015025336,894.5603481189639,894.0032630805001,0.8957928622105521,-0.02128040153261373,0.9999874507963832,METTL1,tRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.33) (Methyltransferase-like protein 1) (mRNA (guanine-N(7)-)-methyltransferase) (EC 2.1.1.-) (miRNA (guanine-N(7)-)-methyltransferase) (EC 2.1.1.-) (tRNA (guanine(46)-N(7))-methyltransferase) (tRNA(m7G46)-methyltransferase),Homo sapiens (Human),"31,471"
Q9UBP9,705.1826495078566,663.7573311104807,732.6700153402945,710.5457866987063,668.3859078300259,703.686108171087,701.5293900333197,701.1152365105753,693.4,716.2484863867919,709.8914644696722,645.9423541163918,0.7703462842099924,-0.04477957774046439,0.9999874507963832,GULP1,PTB domain-containing engulfment adapter protein 1 (Cell death protein 6 homolog) (PTB domain adapter protein CED-6) (Protein GULP),Homo sapiens (Human),"34,490"
Q9UBQ0,2455.9833958636277,2357.0826899863223,2443.3048751408714,2318.570197898041,2446.6237217343346,2285.1859542714365,2466.1171730480482,2271.613366294264,2455.2999999999997,2318.348321321474,2411.706261254625,2431.64761144823,0.9494964325798744,-0.01346870321228435,0.9999874507963832,VPS29,Vacuolar protein sorting-associated protein 29 (hVPS29) (PEP11 homolog) (Vesicle protein sorting 29),Homo sapiens (Human),"20,506"
Q9UBQ5,2463.4257697904877,2694.905311334189,2557.8013070795614,2522.1244418734186,2582.403122339598,2515.841280686455,2524.917797871714,2361.638919352092,2468.5999999999995,2310.7145330050257,2537.5932185592133,2559.407708515477,0.5703251764305693,-0.10356118061329046,0.9999874507963832,EIF3K,Eukaryotic translation initiation factor 3 subunit K (eIF3k) (Eukaryotic translation initiation factor 3 subunit 12) (Muscle-specific gene M9 protein) (PLAC-24) (eIF-3 p25) (eIF-3 p28),Homo sapiens (Human),"25,060"
Q9UBQ6,26.721666385009744,26.20956884937732,24.720820532217186,25.125381424989605,31.333707831983894,24.55646060692214,28.92611382454542,25.059468957632888,27.6,27.050162947415913,23.408731730191924,24.441062047647257,0.5490192941411618,0.05507476376999718,0.9999874507963832,EXTL2,"Exostosin-like 2 (EC 2.4.1.223) (Alpha-1,4-N-acetylhexosaminyltransferase EXTL2) (Alpha-GalNAcT EXTL2) (EXT-related protein 2) (Glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase) [Cleaved into: Processed exostosin-like 2]",Homo sapiens (Human),"37,466"
Q9UBQ7,2876.6547221103997,2788.2300975585795,2695.1051833482848,2739.903517178636,2793.2902854550744,2952.9941167505917,2636.9235041890515,3031.3316242543497,2570.1000000000004,2687.674319109659,2844.1609052183185,2501.875987786437,0.7270698229270834,-0.05242901948312986,0.9999874507963832,GRHPR,Glyoxylate reductase/hydroxypyruvate reductase (EC 1.1.1.79) (EC 1.1.1.81),Homo sapiens (Human),"35,668"
Q9UBR1,125.31540097797674,122.2489175617385,123.37449751682384,137.9190168067122,120.34538740564514,111.62027548600973,111.81602688242312,111.23576189344253,125.2,114.09194494692295,115.65647454842973,100.62099570265168,0.10000713095381505,-0.09314913168135656,0.6757156109755101,UPB1,Beta-ureidopropionase (EC 3.5.1.6) (BUP-1) (Beta-alanine synthase) (N-carbamoyl-beta-alanine amidohydrolase),Homo sapiens (Human),"43,166"
Q9UBR2,1143.361274420669,1066.6358465666233,1105.778374766173,1058.4356833524087,1118.0345941068392,1091.9652093259922,1085.9147648886722,1085.8841360544181,1102.2,1100.7590848479128,1091.7138886910247,1078.1841235109846,0.7730258642387692,-0.04669177872755428,0.9999874507963832,CTSZ,Cathepsin Z (EC 3.4.18.1) (Cathepsin P) (Cathepsin X),Homo sapiens (Human),"33,868"
Q9UBS0,46.28447784989751,46.334773501577764,46.22716904476526,53.72966181651624,52.0232686297482,43.5319074395438,48.178576468423195,44.69855121283108,49.1,54.93008549444581,53.57998596021707,39.20092419330437,0.5503749759397127,0.05576173170475408,0.9999874507963832,RPS6KB2,Ribosomal protein S6 kinase beta-2 (S6K-beta-2) (S6K2) (EC 2.7.11.1) (70 kDa ribosomal protein S6 kinase 2) (P70S6K2) (p70-S6K 2) (S6 kinase-related kinase) (SRK) (Serine/threonine-protein kinase 14B) (p70 ribosomal S6 kinase beta) (S6K-beta) (p70 S6 kinase beta) (p70 S6K-beta) (p70 S6KB) (p70-beta),Homo sapiens (Human),"53,455"
Q9UBS4,1378.2567715026908,1596.9115877513468,1172.0577264098267,1381.2775074470444,1426.7813840181711,1487.579357155693,1243.064176715793,1460.6763818126203,1299.1,1141.3343292690363,1505.7883432961976,1316.0877079877591,0.9926978357503367,-0.001635823270463215,0.9999874507963832,DNAJB11,DnaJ homolog subfamily B member 11 (APOBEC1-binding protein 2) (ABBP-2) (DnaJ protein homolog 9) (ER-associated DNAJ) (ER-associated Hsp40 co-chaperone) (Endoplasmic reticulum DNA J domain-containing protein 3) (ER-resident protein ERdj3) (ERdj3) (ERj3p) (HEDJ) (Human DnaJ protein 9) (hDj-9) (PWP1-interacting protein 4),Homo sapiens (Human),"40,514"
Q9UBS8,282.17229145550084,287.9308349310166,258.5353924391011,256.20158166897096,257.9209878229333,272.11428588125085,228.18436020280745,279.2677496689182,257.6,239.8835002484031,290.44167146719604,248.06090896410817,0.7384044811411983,-0.13983741630153487,0.9999874507963832,RNF14,E3 ubiquitin-protein ligase RNF14 (EC 2.3.2.31) (Androgen receptor-associated protein 54) (HFB30) (RING finger protein 14) (Triad2 protein),Homo sapiens (Human),"53,837"
Q9UBS9,105.39819075466707,90.79743494248572,104.470340639246,110.62898713587731,112.7614326437637,114.96888375059001,103.65981118107588,120.42685238887529,93.8,114.83872858657554,80.54337695314184,85.2263007765362,0.5457933318419634,0.07600221644610598,0.9999874507963832,SUCO,SUN domain-containing ossification factor (Membrane protein CH1) (Protein osteopotentia homolog) (SUN-like protein 1),Homo sapiens (Human),"139,430"
Q9UBT2,8349.634748419492,8405.31512439227,8153.890953131129,8050.636061762208,8257.19706179584,8174.750061522535,8147.585287058601,7833.244348308349,8102.600000000001,7907.111128561511,8135.574664318589,8168.234677962736,0.536908254732414,-0.06027097066675724,0.9999874507963832,UBA2,SUMO-activating enzyme subunit 2 (EC 2.3.2.-) (Anthracycline-associated resistance ARX) (Ubiquitin-like 1-activating enzyme E1B) (Ubiquitin-like modifier-activating enzyme 2),Homo sapiens (Human),"71,224"
Q9UBT6,188.96541799054637,204.71545383424356,202.0525269506296,209.89357098106703,191.4615947780247,199.24219174252735,194.42142078792824,192.22733711387983,191.2,214.90773630002212,206.08353823209703,195.8459127714072,0.1712941271590115,-0.09885579597958355,0.9413656474200347,POLK,DNA polymerase kappa (EC 2.7.7.7) (DINB protein) (DINP),Homo sapiens (Human),"98,809"
Q9UBT7,1093.9580874966591,1103.6100597648524,1157.2099270808785,1174.0897467732837,1071.5995026700564,1047.2373703633841,1077.18951088258,1037.7291063646721,1049.5,1183.1542130895816,1121.1915508697848,978.9915015643642,0.6202359844033125,-0.03527068942203639,0.9999874507963832,CTNNAL1,Alpha-catulin (Alpha-catenin-related protein) (ACRP) (Catenin alpha-like protein 1),Homo sapiens (Human),"81,896"
Q9UBU6,50.4663831992757,40.905648525635314,45.69142370815375,46.69455501751915,43.30837324548092,41.53868823443648,37.65136783063781,42.734642987311254,36.2,43.14749917992722,41.87562009512111,36.34417668124169,0.008485004301172668,-0.2268991814218392,0.09022829303695977,FAM8A1,Protein FAM8A1 (Autosomal highly conserved protein),Homo sapiens (Human),"44,123"
Q9UBU7,12.900114806556427,13.572812439856113,15.61314980982138,18.012965760069473,11.974665413497029,11.162027548600973,18.30406546930251,15.475596817096172,16.9,15.51650451278152,15.692520159869401,13.886967072526849,0.012627801360090314,0.26943906508263193,0.12917836696974974,DBF4,Protein DBF4 homolog A (Activator of S phase kinase) (Chiffon homolog A) (DBF4-type zinc finger-containing protein 1),Homo sapiens (Human),"76,858"
Q9UBU8,2210.3850562772645,2134.3013547666155,2144.3589773116446,2107.671611659974,2033.098609454904,2048.391512704687,1985.9436835605939,1896.1926699038947,2037.9999999999998,1877.331094126641,2039.8542227702058,2045.8279891246555,0.5704811104253931,-0.09663997246433474,0.9999874507963832,MORF4L1,Mortality factor 4-like protein 1 (MORF-related gene 15 protein) (Protein MSL3-1) (Transcription factor-like protein MRG15),Homo sapiens (Human),"41,474"
Q9UBU9,3218.0824859740387,3339.660705028872,3404.27893892576,3293.434997187639,3281.191375136113,3174.640092358525,3297.956334868008,3257.9666334793387,3320.5999999999995,3282.694927992848,3339.2122318086745,3404.528847500684,0.8600053103286398,-0.025708682445766125,0.9999874507963832,NXF1,Nuclear RNA export factor 1 (Tip-associated protein) (Tip-associating protein) (mRNA export factor TAP),Homo sapiens (Human),"70,182"
Q9UBV2,695.8974020372033,644.5681824886151,689.8869234594604,661.3773479716496,628.7364601275578,711.8184425279248,616.7426826262913,717.926290921025,643.0,666.9607661697212,607.4999379016845,628.0083280684427,0.48081722544833216,-0.03816625861644303,0.9999874507963832,SEL1L,Protein sel-1 homolog 1 (Suppressor of lin-12-like protein 1) (Sel-1L),Homo sapiens (Human),"88,755"
Q9UBV7,73.78582150343539,79.09673456329942,81.43329116495073,84.42128158796508,78.89973989115265,73.74911058897071,83.07959249279274,66.77287966767383,86.9,83.72274360105109,80.45667794673372,79.19538936218169,0.6697610926375739,-0.07919641530720474,0.9999874507963832,B4GALT7,"Beta-1,4-galactosyltransferase 7 (Beta-1,4-GalTase 7) (Beta4Gal-T7) (b4Gal-T7) (EC 2.4.1.-) (Proteoglycan UDP-galactose:beta-xylose beta1,4-galactosyltransferase I) (UDP-Gal:beta-GlcNAc beta-1,4-galactosyltransferase 7) (UDP-galactose:beta-N-acetylglucosamine beta-1,4-galactosyltransferase 7) (UDP-galactose:beta-xylose beta-1,4-galactosyltransferase) (XGPT) (XGalT-1) (Xylosylprotein 4-beta-galactosyltransferase) (EC 2.4.1.133) (Xylosylprotein beta-1,4-galactosyltransferase)",Homo sapiens (Human),"37,406"
Q9UBV8,736.2988604972977,751.4657811528612,810.0469489566153,751.8287211016121,733.5813084146209,750.7260814116197,736.5252457751466,703.9432643553237,779.2,748.1112550119691,754.6281517762609,751.5626579651531,0.7565570394772754,-0.06602698115707449,0.9999874507963832,PEF1,Peflin (PEF protein with a long N-terminal hydrophobic domain) (Penta-EF hand domain-containing protein 1),Homo sapiens (Human),"30,381"
Q9UBW7,400.68323627177733,404.75062751681264,403.2631683722983,419.24597990067275,394.8313290505826,416.0247124899991,408.09530421973426,434.10227416890075,415.0999999999999,434.54510231784394,443.638815790341,442.31973978436946,0.781473666813669,-0.023610509584132532,0.9999874507963832,ZMYM2,Zinc finger MYM-type protein 2 (Fused in myeloproliferative disorders protein) (Rearranged in atypical myeloproliferative disorder protein) (Zinc finger protein 198),Homo sapiens (Human),"154,911"
Q9UBW8,1401.08005154506,1590.1719843329354,1374.1867884085436,1476.5220302642356,1436.5606941058604,1492.5225407843586,1426.3893505611907,1369.3939274904594,1382.7,1287.8698745608665,1438.1631182978654,1538.8346598310895,0.7654804918937193,-0.07507840526852702,0.9999874507963832,COPS7A,COP9 signalosome complex subunit 7a (SGN7a) (Signalosome subunit 7a) (Dermal papilla-derived protein 10) (JAB1-containing signalosome subunit 7a),Homo sapiens (Human),"30,277"
Q9UBX3,1482.5917659820923,1368.5139163496299,1469.013712988782,1457.1175049175513,1470.3558609395077,1445.482567543826,1465.0839552838609,1418.7273021155172,1411.6999999999998,1487.0121784682226,1443.0182626567193,1381.3961302774135,0.7397181069366943,-0.052341826546350535,0.9999874507963832,SLC25A10,Mitochondrial dicarboxylate carrier (Solute carrier family 25 member 10),Homo sapiens (Human),"31,282"
Q9UBX5,39.5509014398818,36.69339638912825,37.88484880324306,37.4947999726768,31.533285588875508,26.151035971007992,33.76293941487924,32.60087654362899,33.5,34.103119544134785,35.02639858887977,33.72549146185092,0.16331167314145234,-0.22275077624594047,0.9175916946110511,FBLN5,Fibulin-5 (FIBL-5) (Developmental arteries and neural crest EGF-like protein) (Dance) (Urine p50 protein) (UP50),Homo sapiens (Human),"50,180"
Q9UBZ4,181.45216431200248,168.95811347545023,204.57818353751247,195.97797511491896,194.45526113139897,176.67895034071253,208.36285925418454,186.88550674046596,210.70000000000002,175.24522743847365,183.6284955723944,182.117653893995,0.08107868442355605,0.21207514753776724,0.5955182310313927,APEX2,DNA-(apurinic or apyrimidinic site) endonuclease 2 (EC 3.1.-.-) (AP endonuclease XTH2) (APEX nuclease 2) (APEX nuclease-like 2) (Apurinic-apyrimidinic endonuclease 2) (AP endonuclease 2),Homo sapiens (Human),"57,401"
Q9UDR5,108.587779580464,98.84751680336589,114.26682679442806,120.29259537625794,108.63682566800361,111.14190287678397,122.62775467258106,115.47780366056534,117.1,151.92898268932066,145.74102977204677,146.48766409076893,0.16026320832049823,0.11047657941410098,0.9105910835811246,AASS,"Alpha-aminoadipic semialdehyde synthase, mitochondrial (LKR/SDH) [Includes: Lysine ketoglutarate reductase (LKR) (LOR) (EC 1.5.1.8); Saccharopine dehydrogenase (SDH) (EC 1.5.1.9)]",Homo sapiens (Human),"102,132"
Q9UDT6,528.9755868204979,547.9672001580531,563.9102343076663,531.9623064164723,509.52201334429856,520.3896700694181,565.0550366119396,531.0407841805591,522.0,560.5026095392468,542.9958771340445,521.197712756322,0.5383928816242449,-0.02447739203208002,0.9999874507963832,CLIP2,CAP-Gly domain-containing linker protein 2 (Cytoplasmic linker protein 115) (CLIP-115) (Cytoplasmic linker protein 2) (Williams-Beuren syndrome chromosomal region 3 protein) (Williams-Beuren syndrome chromosomal region 4 protein),Homo sapiens (Human),"115,837"
Q9UDW1,474.3272982718441,474.3931961737295,512.8613572333974,452.9526454431204,485.43963067937676,463.0646857305318,521.6184460163928,490.1129367607259,538.8,517.3551103593196,494.5311325519064,537.7827191457969,0.5508716077662468,0.08152801877462931,0.9999874507963832,UQCR10,Cytochrome b-c1 complex subunit 9 (Complex III subunit 9) (Complex III subunit X) (Cytochrome c1 non-heme 7 kDa protein) (Ubiquinol-cytochrome c reductase complex 7.2 kDa protein),Homo sapiens (Human),"7,308"
